Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,61,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,346,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,404,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,311,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,273,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,278,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,180,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,284,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,228,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,1120,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1173,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,980,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,833,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,817,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,649,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,686,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,641,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,2139,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,2266,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1974,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1750,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1545,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1163,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,1452,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,1205,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,2401,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,2837,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,2682,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,2473,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,2273,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1762,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,2288,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,2032,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,2227,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,2500,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,2495,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,2462,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,2286,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1813,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,2374,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,2122,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,1403,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1509,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1474,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1603,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1553,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1415,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,1717,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,1657,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,7278,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,8314,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,6884,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,6192,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,6091,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,4874,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,5254,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,5087,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,985,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1260,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1290,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1265,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1313,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1157,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,1253,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,1341,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,3,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,20,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,11,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,18,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,14,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,16,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,17,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,8,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,78,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,131,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,88,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,92,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,106,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,77,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,108,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,89,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,481,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,511,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,386,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,354,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,313,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,284,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,301,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,268,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,1051,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1018,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,713,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,609,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,554,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,421,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,437,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,375,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,1317,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1388,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,980,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,816,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,678,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,518,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,583,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,496,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,1259,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1402,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1101,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,918,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,936,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,706,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,740,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,658,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,1201,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1459,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1263,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1097,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1091,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,816,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,906,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,921,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,902,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1126,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1052,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1023,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1086,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Nord-est,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,879,,27_470_DF_DCIS_DIVORDEMCONG1_5
