Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2020,417,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2021,489,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2022,493,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2015,1817,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2016,2328,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2017,2248,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2018,2144,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2019,1990,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2020,1506,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2021,1926,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2022,1961,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2015,5968,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2016,7056,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2017,6956,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2018,6775,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2019,6431,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2020,5145,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2021,6481,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2022,6242,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2015,5232,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2016,6451,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2017,6557,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2018,6604,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2019,6483,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2020,4767,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2021,6264,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2022,6046,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2015,745,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2016,933,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2017,911,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2018,1083,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2019,1067,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2020,944,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2021,1197,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,50-54 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2022,1201,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,9764,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,11953,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,12260,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,12719,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,12963,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,10691,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,13749,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,14210,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,493,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,638,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,611,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,612,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,685,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,563,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,796,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,815,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2015,0,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2016,2,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2017,0,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2018,0,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2019,1,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2020,0,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2021,1,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2022,2,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2015,14,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2016,19,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2017,17,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2018,11,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2019,12,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2020,16,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2021,11,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2022,18,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2015,47,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2016,88,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2017,71,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2018,63,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2019,58,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2020,39,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2021,50,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2022,54,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2015,179,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2016,179,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2017,218,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2018,174,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2019,182,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2020,124,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2021,193,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2022,160,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2015,455,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2016,615,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2017,589,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2018,543,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2019,533,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2020,440,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2021,569,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2022,552,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2015,1493,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2016,1788,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2017,1787,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2018,1897,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2019,1953,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2020,1464,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2021,1880,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2022,2002,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2015,4233,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2016,5145,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2017,5249,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2018,5354,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2019,5372,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2020,4428,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2021,5541,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2022,5674,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2015,2849,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2016,3480,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2017,3718,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2018,4066,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2019,4167,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2020,3616,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2021,4707,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi,Totale,Totale,Totale,Totale,55-59 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2022,4935,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,55429,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,64065,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,62241,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,61736,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,58429,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,44854,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,58460,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,58731,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,4672,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,5076,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,5237,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,5839,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,5625,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,4528,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,6309,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,6955,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2015,64,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2016,125,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2017,91,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2018,111,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2019,99,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2020,68,,27_470_DF_DCIS_DIVORDEMCONG1_4
