Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2015,85,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2016,134,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2017,132,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2018,153,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2019,117,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2020,120,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2021,146,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Liguria,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2022,134,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,15712,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,18782,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,16979,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,15788,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,14993,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,10911,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,13269,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,14051,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,1147,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1421,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1362,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1437,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1434,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1113,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,1511,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,1665,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2015,39,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2016,52,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2017,40,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2018,47,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2019,36,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2020,35,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2021,37,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2022,41,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2015,392,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2016,489,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2017,400,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2018,292,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2019,339,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2020,248,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2021,283,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2022,265,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2015,1617,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2016,1739,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2017,1313,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2018,1047,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2019,976,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2020,749,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2021,811,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2022,804,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2015,2766,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2016,2997,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2017,2352,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2018,2051,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2019,1867,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2020,1334,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2021,1521,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2022,1545,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2015,3153,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2016,3938,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2017,3423,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2018,2906,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2019,2699,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2020,1800,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2021,2091,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2022,2248,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2015,2984,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2016,3680,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2017,3465,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2018,3281,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2019,3064,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2020,2314,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2021,2840,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2022,2874,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2015,2349,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2016,2859,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2017,2941,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2018,3015,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2019,2856,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2020,2005,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2021,2483,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2022,2623,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2015,1266,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2016,1606,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2017,1683,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2018,1712,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2019,1722,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2020,1313,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2021,1692,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2022,1987,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,9479,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,11374,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,10896,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,10392,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,9669,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,6807,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,8549,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,9369,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,675,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,772,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,764,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,862,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,819,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,613,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,845,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,942,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2015,12,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2016,19,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2017,11,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2018,13,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2019,7,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2020,12,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2021,5,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2022,16,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2015,157,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2016,206,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2017,184,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2018,117,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2019,150,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2020,97,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2021,127,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2022,142,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2015,729,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2016,846,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2017,666,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2018,561,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2019,485,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2020,352,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2021,415,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2022,445,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2015,1569,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2016,1720,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2017,1516,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2018,1370,,27_470_DF_DCIS_DIVORDEMCONG1_6
annuale,Lombardia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,15 anni e più,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2019,1185,,27_470_DF_DCIS_DIVORDEMCONG1_6
